Code,CompanyName,Sector
8331,千葉銀行,地銀（大手）
8354,ふくおかフィナンシャルグループ,地銀（大手）
4151,協和キリン,医薬品（大手）
4506,住友ファーマ,医薬品（大手）
4507,塩野義製薬,医薬品（大手）
4519,中外製薬,医薬品（大手）
4523,エーザイ,医薬品（大手）
8174,日本瓦斯,ガス
9533,東邦瓦斯,ガス
9543,静岡ガス,ガス
9531,東京瓦斯,ガス
9532,大阪瓦斯,ガス
3231,野村不動産ホールディングス,ディベロッパー（中堅）
8803,平和不動産,ディベロッパー（中堅）
9672,東京都競馬,ディベロッパー（中堅）
3289,東急不動産ホールディングス,ディベロッパー（中堅）
3003,ヒューリック,ディベロッパー（中堅）
8905,イオンモール,ディベロッパー（中堅）
8804,東京建物,ディベロッパー（中堅）
8848,レオパレス２１,ディベロッパー（中堅）
7970,信越ポリマー,化学（その他）
8154,加賀電子,化学（その他）
8630,ＳＯＭＰＯホールディングス,損保
8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,損保
8766,東京海上ホールディングス,損保
5201,ＡＧＣ,ガラス
5214,日本電気硝子,ガラス
8304,あおぞら銀行,都銀
8411,みずほフィナンシャルグループ,都銀
8306,三菱ＵＦＪフィナンシャル・グループ,都銀
8308,りそなホールディングス,都銀
8309,三井住友トラストグループ,都銀
8316,三井住友フィナンシャルグループ,都銀
4004,レゾナック・ホールディングス,カーボン
5301,東海カーボン,カーボン
5302,日本カーボン,カーボン
7744,ノーリツ鋼機,カーボン
3433,トーカロ,精密機器
6284,日精エー・エス・ビー機械,精密機器
6407,ＣＫＤ,精密機器
6516,山洋電気,精密機器
6859,エスペック,精密機器
6507,シンフォニアテクノロジー,精密機器
6622,ダイヘン,精密機器
6268,ナブテスコ,精密機器
6273,ＳＭＣ,精密機器
6383,ダイフク,精密機器
6481,ＴＨＫ,精密機器
9962,ミスミグループ本社,精密機器
4206,アイカ工業,精密機器
5393,ニチアス,精密機器
6370,栗田工業,精密機器
6965,浜松ホトニクス,精密機器
6005,三浦工業,精密機器
6845,アズビル,精密機器
6861,キーエンス,精密機器
7701,島津製作所,精密機器
7741,ＨＯＹＡ,精密機器
5191,住友理工,自動車部品（機能・内装）
7280,ミツバ,自動車部品（機能・内装）
7283,愛三工業,自動車部品（機能・内装）
5988,パイオラックス,自動車部品（機能・内装）
6463,ＴＰＲ,自動車部品（機能・内装）
6995,東海理化電機製作所,自動車部品（機能・内装）
7239,タチエス,自動車部品（機能・内装）
7250,太平洋工業,自動車部品（機能・内装）
7313,テイ・エス　テック,自動車部品（機能・内装）
7220,武蔵精密工業,自動車部品（機能・内装）
7296,エフ・シー・シー,自動車部品（機能・内装）
7241,フタバ産業,自動車部品（機能・内装）
7246,プレス工業,自動車部品（機能・内装）
7278,エクセディ,自動車部品（機能・内装）
8097,三愛オブリ,自動車部品（機能・内装）
3101,東洋紡,鉄鋼・アルミ
5703,日本軽金属ホールディングス,鉄鋼・アルミ
7004,カナデビア,鉄鋼・アルミ
5408,中山製鋼所,鉄鋼・アルミ
5410,合同製鐵,鉄鋼・アルミ
5445,東京鐵鋼,鉄鋼・アルミ
5401,日本製鉄,鉄鋼・アルミ
5741,ＵＡＣＪ,鉄鋼・アルミ
5423,東京製鐵,鉄鋼・アルミ
5440,共英製鋼,鉄鋼・アルミ
5444,大和工業,鉄鋼・アルミ
5471,大同特殊鋼,鉄鋼・アルミ
5202,日本板硝子,鉄鋼・アルミ
5411,ＪＦＥホールディングス,鉄鋼・アルミ
5482,愛知製鋼,鉄鋼・アルミ
4028,石原産業,鉄鋼・アルミ
5480,日本冶金工業,鉄鋼・アルミ
5406,神戸製鋼所,鉄鋼・アルミ
5563,新日本電工,鉄鋼・アルミ
9201,日本航空,空運
9202,ＡＮＡホールディングス,空運
2681,ゲオホールディングス,ホームセンター
3107,ダイワボウホールディングス,ホームセンター
7516,コーナン商事,ホームセンター
3050,ＤＣＭホールディングス,ホームセンター
8218,コメリ,ホームセンター
9842,アークランズ,ホームセンター
8336,武蔵野銀行,地銀（小規模）
8337,千葉興業銀行,地銀（小規模）
8714,池田泉州ホールディングス,地銀（小規模）
8346,東邦銀行,地銀（小規模）
8361,大垣共立銀行,地銀（小規模）
8367,南都銀行,地銀（小規模）
8386,百十四銀行,地銀（小規模）
8544,京葉銀行,地銀（小規模）
8368,百五銀行,地銀（小規模）
8388,阿波銀行,地銀（小規模）
8522,名古屋銀行,地銀（小規模）
8600,トモニホールディングス,地銀（小規模）
2670,エービーシー・マート,量販店（その他）
4732,ユー・エス・エス,量販店（その他）
7545,西松屋チェーン,量販店（その他）
8227,しまむら,量販店（その他）
2678,アスクル,量販店（その他）
7532,パン・パシフィック・インターナショナルホールディングス,量販店（その他）
9843,ニトリホールディングス,量販店（その他）
2685,アダストリア,量販店（その他）
2726,パルグループホールディングス,量販店（その他）
7453,良品計画,量販店（その他）
1766,東建コーポレーション,衛生
6630,ヤーマン,衛生
4919,ミルボン,衛生
4928,ノエビアホールディングス,衛生
4967,小林製薬,衛生
7956,ピジョン,衛生
8113,ユニ・チャーム,衛生
4912,ライオン,衛生
7730,マニー,衛生
2733,あらた,衛生
4452,花王,衛生
4527,ロート製薬,衛生
4917,マンダム,衛生
8283,ＰＡＬＴＡＣ,衛生
5726,大阪チタニウムテクノロジーズ,チタン
5727,東邦チタニウム,チタン
6301,小松製作所,重機・建機
6305,日立建機,重機・建機
6326,クボタ,重機・建機
6395,タダノ,重機・建機
7011,三菱重工業,重工業
7224,新明和工業,重工業
1963,日揮ホールディングス,重工業
6269,三井海洋開発,重工業
7013,ＩＨＩ,重工業
7936,アシックス,重工業
7003,三井Ｅ＆Ｓ,重工業
7012,川崎重工業,重工業
6501,日立製作所,重電
6752,パナソニック　ホールディングス,重電
6503,三菱電機,重電
6504,富士電機,重電
6508,明電舎,重電
4061,デンカ,化学（総合）
4118,カネカ,化学（総合）
3405,クラレ,化学（総合）
4043,トクヤマ,化学（総合）
4631,ＤＩＣ,化学（総合）
4005,住友化学,化学（総合）
4208,ＵＢＥ,化学（総合）
4182,三菱瓦斯化学,化学（総合）
4403,日油,化学（総合）
4626,太陽ホールディングス,化学（総合）
3402,東レ,化学（総合）
4023,クレハ,化学（総合）
4203,住友ベークライト,化学（総合）
3407,旭化成,化学（総合）
4042,東ソー,化学（総合）
4091,日本酸素ホールディングス,化学（総合）
4183,三井化学,化学（総合）
4202,ダイセル,化学（総合）
3401,帝人,化学（総合）
4188,三菱ケミカルグループ,化学（総合）
4088,エア・ウォーター,化学（総合）
4205,日本ゼオン,化学（総合）
1417,ミライト・ワン,通信インフラ
1721,コムシスホールディングス,通信インフラ
1951,エクシオグループ,通信インフラ
1802,大林組,建設（インフラ）
1803,清水建設,建設（インフラ）
5076,インフロニア・ホールディングス,建設（インフラ）
1885,東亜建設工業,建設（インフラ）
1835,東鉄工業,建設（インフラ）
7821,前田工繊,建設（インフラ）
1414,ショーボンドホールディングス,建設（インフラ）
1884,日本道路,建設（インフラ）
1890,東洋建設,建設（インフラ）
1893,五洋建設,建設（インフラ）
3091,ブロンコビリー,外食
7611,ハイデイ日高,外食
8200,リンガーハット,外食
3097,物語コーポレーション,外食
4666,パーク２４,外食
8179,ロイヤルホールディングス,外食
3387,クリエイト・レストランツ・ホールディングス,外食
7616,コロワイド,外食
2353,日本駐車場開発,外食
7630,壱番屋,外食
9470,学研ホールディングス,外食
7581,サイゼリヤ,外食
2695,くら寿司,外食
7550,ゼンショーホールディングス,外食
1419,タマホーム,外食
3397,トリドールホールディングス,外食
9861,吉野家ホールディングス,外食
8473,ＳＢＩホールディングス,証券（大手）
8628,松井証券,証券（大手）
8698,マネックスグループ,証券（大手）
8595,ジャフコ　グループ,証券（大手）
8601,大和証券グループ本社,証券（大手）
8604,野村ホールディングス,証券（大手）
8697,日本取引所グループ,証券（大手）
3116,トヨタ紡織,自動車部品（車体・内外装）
5949,ユニプレス,自動車部品（車体・内外装）
5975,東プレ,自動車部品（車体・内外装）
5991,日本発條,自動車部品（車体・内外装）
7259,アイシン,自動車部品（車体・内外装）
7282,豊田合成,自動車部品（車体・内外装）
8609,岡三証券グループ,証券（中堅）
8613,丸三証券,証券（中堅）
8616,東海東京フィナンシャル・ホールディングス,証券（中堅）
8706,極東証券,証券（中堅）
5929,三和ホールディングス,住宅設備
5938,ＬＩＸＩＬ,住宅設備
7943,ニチハ,住宅設備
8002,丸紅,商社（大手）
8053,住友商事,商社（大手）
8015,豊田通商,商社（大手）
8078,阪和興業,商社（大手）
8031,三井物産,商社（大手）
8058,三菱商事,商社（大手）
8001,伊藤忠商事,商社（大手）
8088,岩谷産業,商社（大手）
2768,双日,商社（大手）
8020,兼松,商社（大手）
8424,芙蓉総合リース,リース
8425,みずほリース,リース
8566,リコーリース,リース
5713,住友金属鉱山,非鉄金属
5714,ＤＯＷＡホールディングス,非鉄金属
1515,日鉄鉱業,非鉄金属
5706,三井金属鉱業,非鉄金属
5711,三菱マテリアル,非鉄金属
6703,沖電気工業,非鉄金属
3861,王子ホールディングス,製紙
3863,日本製紙,製紙
3865,北越コーポレーション,製紙
3880,大王製紙,製紙
3941,レンゴー,製紙
5901,東洋製罐グループホールディングス,化学（その他2）
9301,三菱倉庫,化学（その他2）
9983,ファーストリテイリング,化学（その他2）
4272,日本化薬,化学（その他2）
3110,日東紡績,化学（その他2）
6841,横河電機,化学（その他2）
4021,日産化学,化学（その他2）
4041,日本曹達,化学（その他2）
4008,住友精化,化学（機能性化学）
4114,日本触媒,化学（機能性化学）
4471,三洋化成工業,化学（機能性化学）
8253,クレディセゾン,クレジット
8570,イオンフィナンシャルサービス,クレジット
9502,中部電力,電力2
9504,中国電力,電力2
9505,北陸電力,電力2
9511,沖縄電力,電力2
2501,サッポロホールディングス,酒・たばこ
2502,アサヒグループホールディングス,酒・たばこ
2531,宝ホールディングス,酒・たばこ
2503,キリンホールディングス,酒・たばこ
2914,日本たばこ産業,酒・たばこ
7337,ひろぎんホールディングス,地銀（中堅）
8377,ほくほくフィナンシャルグループ,地銀（中堅）
8381,山陰合同銀行,地銀（中堅）
8524,北洋銀行,地銀（中堅）
5830,いよぎんホールディングス,地銀（中堅）
8334,群馬銀行,地銀（中堅）
8341,七十七銀行,地銀（中堅）
8358,スルガ銀行,地銀（中堅）
8359,八十二銀行,地銀（中堅）
8418,山口フィナンシャルグループ,地銀（中堅）
5832,ちゅうぎんフィナンシャルグループ,地銀（中堅）
5844,京都フィナンシャルグループ,地銀（中堅）
7180,九州フィナンシャルグループ,地銀（中堅）
8366,滋賀銀行,地銀（中堅）
9020,東日本旅客鉄道,JR
9021,西日本旅客鉄道,JR
9022,東海旅客鉄道,JR
9006,京浜急行電鉄,私鉄（大手）
9041,近鉄グループホールディングス,私鉄（大手）
9042,阪急阪神ホールディングス,私鉄（大手）
9045,京阪ホールディングス,私鉄（大手）
9001,東武鉄道,私鉄（大手）
9048,名古屋鉄道,私鉄（大手）
9005,東急,私鉄（大手）
9010,富士急行,私鉄（大手）
4661,オリエンタルランド,私鉄（大手）
9007,小田急電鉄,私鉄（大手）
9009,京成電鉄,私鉄（大手）
9008,京王電鉄,私鉄（大手）
9706,日本空港ビルデング,私鉄（大手）
2760,東京エレクトロン　デバイス,電子商社・化学
7433,伯東,電子商社・化学
7839,ＳＨＯＥＩ,電子商社・化学
4187,大阪有機化学工業,電子商社・化学
7715,長野計器,電子商社・化学
2170,リンクアンドモチベーション,ITサービス（SIer）
9692,シーイーシー,ITサービス（SIer）
7864,フジシールインターナショナル,ITサービス（SIer）
9715,トランス・コスモス,ITサービス（SIer）
9790,福井コンピュータホールディングス,ITサービス（SIer）
9682,ＤＴＳ,ITサービス（SIer）
9759,ＮＳＤ,ITサービス（SIer）
2127,日本Ｍ＆Ａセンターホールディングス,ITサービス（SIer）
9744,メイテックグループホールディングス,ITサービス（SIer）
3626,ＴＩＳ,ITサービス（SIer）
6436,アマノ,ITサービス（SIer）
8056,ＢＩＰＲＯＧＹ,ITサービス（SIer）
2327,日鉄ソリューションズ,ITサービス（SIer）
4722,フューチャー,ITサービス（SIer）
9468,ＫＡＤＯＫＡＷＡ,ITサービス（SIer）
9435,光通信,ITサービス（SIer）
9719,ＳＣＳＫ,ITサービス（SIer）
9793,ダイセキ,ITサービス（SIer）
7860,エイベックス,映画・音楽
9601,松竹,映画・音楽
9602,東宝,映画・音楽
9605,東映,映画・音楽
9003,相鉄ホールディングス,私鉄（中堅）
9031,西日本鉄道,私鉄（中堅）
9044,南海電気鉄道,私鉄（中堅）
7201,日産自動車,完成車（中堅）
7211,三菱自動車工業,完成車（中堅）
7261,マツダ,完成車（中堅）
7270,ＳＵＢＡＲＵ,完成車（中堅）
4095,日本パーカライジング,陸運
9025,鴻池運輸,陸運
9072,ニッコンホールディングス,陸運
9075,福山通運,陸運
2384,ＳＢＳホールディングス,陸運
9065,山九,陸運
9069,センコーグループホールディングス,陸運
9064,ヤマトホールディングス,陸運
9076,セイノーホールディングス,陸運
9147,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス,陸運
3382,セブン＆アイ・ホールディングス,総合スーパー
8267,イオン,総合スーパー
2331,綜合警備保障,警備
6465,ホシザキ,警備
9735,セコム,警備
4543,テルモ,医療機器
6869,シスメックス,医療機器
7733,オリンパス,医療機器
7747,朝日インテック,医療機器
1808,長谷工コーポレーション,住宅
1878,大東建託,住宅
1925,大和ハウス工業,住宅
4204,積水化学工業,住宅
1911,住友林業,住宅
1928,積水ハウス,住宅
3291,飯田グループホールディングス,住宅
4681,リゾートトラスト,リゾート・エンタメ
4680,ラウンドワン,リゾート・エンタメ
8022,美津濃,リゾート・エンタメ
9603,エイチ・アイ・エス,リゾート・エンタメ
9722,藤田観光,リゾート・エンタメ
7599,ＩＤＯＭ,リゾート・エンタメ
9616,共立メンテナンス,リゾート・エンタメ
7911,ＴＯＰＰＡＮホールディングス,印刷
7912,大日本印刷,印刷
8584,ジャックス,ローン
8515,アイフル,ローン
8572,アコム,ローン
8585,オリエントコーポレーション,ローン
8771,イー・ギャランティ,ローン
4751,サイバーエージェント,ITサービス（Eコマース）
3064,ＭｏｎｏｔａＲＯ,ITサービス（Eコマース）
3092,ＺＯＺＯ,ITサービス（Eコマース）
3769,ＧＭＯペイメントゲートウェイ,ITサービス（Eコマース）
9449,ＧＭＯインターネットグループ,ITサービス（Eコマース）
2875,東洋水産,カップ麺
2897,日清食品ホールディングス,カップ麺
6849,日本光電工業,カップ麺
8086,ニプロ,カップ麺
2433,博報堂ＤＹホールディングス,広告
4324,電通グループ,広告
9302,三井倉庫ホールディングス,倉庫
9303,住友倉庫,倉庫
9364,上組,倉庫
4553,東和薬品,医薬品（ジェネリック）
4887,サワイグループホールディングス,医薬品（ジェネリック）
5108,ブリヂストン,完成車（大手）
7203,トヨタ自動車,完成車（大手）
7267,本田技研工業,完成車（大手）
6807,日本航空電子工業,電子デバイス
7915,ＮＩＳＳＨＡ,電子デバイス
6594,ニデック,電子デバイス
6707,サンケン電気,電子デバイス
6770,アルプスアルパイン,電子デバイス
6963,ローム,電子デバイス
6367,ダイキン工業,電子デバイス
6479,ミネベアミツミ,電子デバイス
6804,ホシデン,電子デバイス
6971,京セラ,電子デバイス
4062,イビデン,電子デバイス
5344,ＭＡＲＵＷＡ,電子デバイス
6758,ソニーグループ,電子デバイス
6762,ＴＤＫ,電子デバイス
6806,ヒロセ電機,電子デバイス
6981,村田製作所,電子デバイス
7974,任天堂,電子デバイス
6951,日本電子,電子デバイス
6976,太陽誘電,電子デバイス
6506,安川電機,FAロボ・半導体素材
6586,マキタ,FAロボ・半導体素材
6645,オムロン,FAロボ・半導体素材
5332,ＴＯＴＯ,FAロボ・半導体素材
6954,ファナック,FAロボ・半導体素材
4063,信越化学工業,FAロボ・半導体素材
6988,日東電工,FAロボ・半導体素材
4186,東京応化工業,FAロボ・半導体素材
5384,フジミインコーポレーテッド,FAロボ・半導体素材
6406,フジテック,産機部品・工具
5310,東洋炭素,産機部品・工具
6118,アイダエンジニアリング,産機部品・工具
6140,旭ダイヤモンド工業,産機部品・工具
5331,ノリタケ,産機部品・工具
6278,ユニオンツール,産機部品・工具
6363,酉島製作所,産機部品・工具
1941,中電工,インフラ工事（中堅）
1961,三機工業,インフラ工事（中堅）
1969,高砂熱学工業,インフラ工事（中堅）
7972,イトーキ,オフィス用品
7984,コクヨ,オフィス用品
7994,オカムラ,オフィス用品
6750,エレコム,ゲーム
3635,コーエーテクモホールディングス,ゲーム
3659,ネクソン,ゲーム
7832,バンダイナムコホールディングス,ゲーム
9684,スクウェア・エニックス・ホールディングス,ゲーム
9697,カプコン,ゲーム
4502,武田薬品工業,医薬品（最大手）
4503,アステラス製薬,医薬品（最大手）
4568,第一三共,医薬品（最大手）
4516,日本新薬,医薬品（最大手）
4528,小野薬品工業,医薬品（最大手）
4536,参天製薬,医薬品（最大手）
4578,大塚ホールディングス,医薬品（最大手）
4716,日本オラクル,ITサービス（コンサル）
7476,アズワン,ITサービス（コンサル）
9746,ＴＫＣ,ITサービス（コンサル）
8715,アニコム　ホールディングス,ITサービス（コンサル）
2175,エス・エム・エス,ITサービス（コンサル）
3636,三菱総合研究所,ITサービス（コンサル）
3774,インターネットイニシアティブ,ITサービス（コンサル）
4307,野村総合研究所,ITサービス（コンサル）
4684,オービック,ITサービス（コンサル）
4733,オービックビジネスコンサルタント,ITサービス（コンサル）
4768,大塚商会,ITサービス（コンサル）
2317,システナ,ITサービス（コンサル）
4290,プレステージ・インターナショナル,ITサービス（コンサル）
2371,カカクコム,ITサービス（コンサル）
2413,エムスリー,ITサービス（コンサル）
4689,ＬＩＮＥヤフー,ITサービス（コンサル）
9432,日本電信電話,電話
9433,ＫＤＤＩ,電話
9984,ソフトバンクグループ,電話
8194,ライフコーポレーション,食品スーパー
8279,ヤオコー,食品スーパー
9974,ベルク,食品スーパー
8057,内田洋行,食品スーパー
8173,上新電機,食品スーパー
2659,サンエー,食品スーパー
8273,イズミ,食品スーパー
9948,アークス,食品スーパー
9956,バローホールディングス,食品スーパー
8276,平和堂,食品スーパー
8278,フジ,食品スーパー
2784,アルフレッサ　ホールディングス,医薬品卸
3360,シップヘルスケアホールディングス,医薬品卸
7459,メディパルホールディングス,医薬品卸
8129,東邦ホールディングス,医薬品卸
9987,スズケン,医薬品卸
7552,ハピネット,玩具
7867,タカラトミー,玩具
6701,日本電気,パソコン
6702,富士通,パソコン
3036,アルコニックス,化学（素材・商社）
6013,タクマ,化学（素材・商社）
8074,ユアサ商事,化学（素材・商社）
3569,セーレン,化学（素材・商社）
7226,極東開発工業,化学（素材・商社）
8051,山善,化学（素材・商社）
8098,稲畑産業,化学（素材・商社）
4996,クミアイ化学工業,化学（素材・商社）
7966,リンテック,化学（素材・商社）
5451,淀川製鋼所,化学（素材・商社）
6498,キッツ,化学（素材・商社）
8012,長瀬産業,化学（素材・商社）
4044,セントラル硝子,化学（素材・商社）
4045,東亞合成,化学（素材・商社）
4401,ＡＤＥＫＡ,化学（素材・商社）
4634,ａｒｔｉｅｎｃｅ,化学（素材・商社）
4617,中国塗料,化学（素材・商社）
4633,サカタインクス,化学（素材・商社）
4704,トレンドマイクロ,ITサービス・エンタメ
7951,ヤマハ,ITサービス・エンタメ
9613,ＮＴＴデータグループ,ITサービス・エンタメ
9766,コナミグループ,ITサービス・エンタメ
8281,ゼビオホールディングス,小売（その他）
3028,アルペン,小売（その他）
7421,カッパ・クリエイト,小売（その他）
8153,モスフードサービス,小売（その他）
8160,木曽路,小売（その他）
3087,ドトール・日レスホールディングス,小売（その他）
4825,ウェザーニューズ,小売（その他）
7990,グローブライド,小売（その他）
9828,Ｇｅｎｋｉ　Ｇｌｏｂａｌ　Ｄｉｎｉｎｇ　Ｃｏｎｃｅｐｔｓ,小売（その他）
2264,森永乳業,乳業
2270,雪印メグミルク,乳業
9401,ＴＢＳホールディングス,テレビ1
9409,テレビ朝日ホールディングス,テレビ1
9412,スカパーＪＳＡＴホールディングス,テレビ1
7164,全国保証,リース
8439,東京センチュリー,リース
8511,日本証券金融,リース
8591,オリックス,リース
8593,三菱ＨＣキャピタル,リース
5351,品川リフラクトリーズ,耐火物
5352,黒崎播磨,耐火物
7721,東京計器,耐火物
9832,オートバックスセブン,カー用品店
9882,イエローハット,カー用品店
9997,ベルーナ,カー用品店
9501,東京電力ホールディングス,電力1
9503,関西電力,電力1
9506,東北電力,電力1
9513,電源開発,電力1
9507,四国電力,電力1
9508,九州電力,電力1
9509,北海道電力,電力1
6419,マースグループホールディングス,パチンコ周辺機器
6430,ダイコク電機,パチンコ周辺機器
1942,関電工,インフラ工事（大手）
1944,きんでん,インフラ工事（大手）
1949,住友電設,インフラ工事（大手）
1959,九電工,インフラ工事（大手）
1979,大氣社,インフラ工事（大手）
4901,富士フイルムホールディングス,光学機器
7731,ニコン,光学機器
7751,キヤノン,光学機器
7752,リコー,光学機器
4902,コニカミノルタ,光学機器
7740,タムロン,光学機器
3608,ＴＳＩホールディングス,アパレル
8016,オンワードホールディングス,アパレル
7846,パイロットコーポレーション,文具
7976,三菱鉛筆,文具
6448,ブラザー工業,プリンター
6724,セイコーエプソン,プリンター
1605,ＩＮＰＥＸ,石油開発
1662,石油資源開発,石油開発
7202,いすゞ自動車,完成車（特殊）
7205,日野自動車,完成車（特殊）
7269,スズキ,完成車（特殊）
7272,ヤマハ発動機,完成車（特殊）
1514,住石ホールディングス,石炭
